Instance ID,Report,Rule ID,Severity,Identifiers and References,Description,Rationale,Pass,Report Time
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_cron_hourly,medium,xccdf_org.ssgproject.content_rule_file_groupowner_cron_hourly,"To properly set the group owner of /etc/cron.hourly , run the command: $ sudo chgrp root /etc/cron.hourly","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct group to prevent unauthorized changes.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_cron_monthly,medium,xccdf_org.ssgproject.content_rule_file_groupowner_cron_monthly,"To properly set the group owner of /etc/cron.monthly , run the command: $ sudo chgrp root /etc/cron.monthly","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct group to prevent unauthorized changes.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_cron_weekly,medium,xccdf_org.ssgproject.content_rule_file_groupowner_cron_weekly,"To properly set the group owner of /etc/cron.weekly , run the command: $ sudo chgrp root /etc/cron.weekly","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct group to prevent unauthorized changes.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_crontab,medium,xccdf_org.ssgproject.content_rule_file_groupowner_crontab,"To properly set the group owner of /etc/crontab , run the command: $ sudo chgrp root /etc/crontab","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct group to prevent unauthorized changes.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_cron_d,medium,xccdf_org.ssgproject.content_rule_file_owner_cron_d,"To properly set the owner of /etc/cron.d , run the command: $ sudo chown root /etc/cron.d","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct user to prevent unauthorized changes.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_cron_daily,medium,xccdf_org.ssgproject.content_rule_file_owner_cron_daily,"To properly set the owner of /etc/cron.daily , run the command: $ sudo chown root /etc/cron.daily","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct user to prevent unauthorized changes.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_cron_hourly,medium,xccdf_org.ssgproject.content_rule_file_owner_cron_hourly,"To properly set the owner of /etc/cron.hourly , run the command: $ sudo chown root /etc/cron.hourly","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct user to prevent unauthorized changes.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_cron_monthly,medium,xccdf_org.ssgproject.content_rule_file_owner_cron_monthly,"To properly set the owner of /etc/cron.monthly , run the command: $ sudo chown root /etc/cron.monthly","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct user to prevent unauthorized changes.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_cron_weekly,medium,xccdf_org.ssgproject.content_rule_file_owner_cron_weekly,"To properly set the owner of /etc/cron.weekly , run the command: $ sudo chown root /etc/cron.weekly","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct user to prevent unauthorized changes.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_crontab,medium,xccdf_org.ssgproject.content_rule_file_owner_crontab,"To properly set the owner of /etc/crontab , run the command: $ sudo chown root /etc/crontab","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct user to prevent unauthorized changes.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_cron_d,medium,xccdf_org.ssgproject.content_rule_file_permissions_cron_d,"To properly set the permissions of /etc/cron.d , run the command: $ sudo chmod 0700 /etc/cron.d","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should have the correct access rights to prevent unauthorized changes.",fail,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_cron_daily,medium,xccdf_org.ssgproject.content_rule_file_permissions_cron_daily,"To properly set the permissions of /etc/cron.daily , run the command: $ sudo chmod 0700 /etc/cron.daily","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should have the correct access rights to prevent unauthorized changes.",fail,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_cron_hourly,medium,xccdf_org.ssgproject.content_rule_file_permissions_cron_hourly,"To properly set the permissions of /etc/cron.hourly , run the command: $ sudo chmod 0700 /etc/cron.hourly","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should have the correct access rights to prevent unauthorized changes.",fail,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_cron_monthly,medium,xccdf_org.ssgproject.content_rule_file_permissions_cron_monthly,"To properly set the permissions of /etc/cron.monthly , run the command: $ sudo chmod 0700 /etc/cron.monthly","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should have the correct access rights to prevent unauthorized changes.",fail,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_cron_weekly,medium,xccdf_org.ssgproject.content_rule_file_permissions_cron_weekly,"To properly set the permissions of /etc/cron.weekly , run the command: $ sudo chmod 0700 /etc/cron.weekly","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should have the correct access rights to prevent unauthorized changes.",fail,2025-06-26T16:28:58
